,timestamp,baro_altitude,baro_temperature,imu_accX,imu_accY,imu_accZ,imu_gyroX,imu_gyroY,imu_gyroZ,imu_temp,mag_X,mag_Y,mag_Z,heading,gps_lat,gps_lng
0,1612841,269.625,20.4375,-0.129292,0.215486,9.82615,-0.0276977,0.00852238,-0.0213059,20.0,-912,-565,391,-124,0,0
1,1612855,269.625,20.4375,-0.129292,0.215486,9.82615,-0.0468731,-0.0596566,0.0319589,20.0,-912,-565,391,-124,0,0
2,1612868,269.625,20.4375,-0.129292,0.208303,9.83334,0.0149142,0.0170448,0.0234365,20.0,-912,-565,391,-124,0,0
3,1612884,268.125,20.5625,-0.129292,0.208303,9.84052,-0.0511343,0.0767014,-0.0191753,20.0,-912,-565,391,-124,0,0
4,1612889,268.125,20.5625,-0.129292,0.208303,9.84052,-0.0511343,0.0767014,-0.0191753,20.0,-930,-597,362,-121,0,0
5,1612897,268.125,20.5625,-0.129292,0.208303,9.83334,0.0149142,0.0426119,0.0404813,20.0,-930,-597,362,-121,0,0
6,1612910,268.125,20.5625,-0.129292,0.208303,9.83334,0.0234365,0.0234365,0.110791,20.0,-930,-597,362,-121,0,0
7,1612922,268.125,20.5625,-0.129292,0.215486,9.82615,0.0511343,0.0511343,-0.155533,20.0,-930,-597,362,-121,0,0
8,1612938,269.938,20.4375,-0.129292,0.222669,9.82615,-0.057526,0.0127836,0.0362201,20.0,-930,-597,362,-121,0,0
9,1612948,269.938,20.4375,-0.129292,0.222669,9.81897,0.0191753,-0.00426119,0.0170448,20.0,-930,-597,362,-121,0,0
10,1612961,269.938,20.4375,-0.129292,0.222669,9.82615,-0.138489,-0.0149142,-0.0149142,20.0,-930,-597,362,-121,0,0
11,1612976,269.938,20.4375,-0.143657,0.215486,9.82615,-0.0234365,-0.0213059,0.057526,20.0,-930,-597,362,-121,0,0
12,1612981,269.938,20.4375,-0.143657,0.215486,9.82615,-0.0234365,-0.0213059,0.057526,20.0,-930,-597,362,-121,0,0
13,1612991,268.938,20.5,-0.143657,0.215486,9.82615,-0.0639178,0.0830932,0.0362201,20.0,-905,-587,375,-122,0,0
14,1613001,268.938,20.5,-0.143657,0.208303,9.83334,-0.10653,-0.0319589,0.0213059,20.0,-905,-587,375,-122,0,0
15,1613014,268.938,20.5,-0.136474,0.215486,9.84052,-0.153403,0.0127836,-0.010653,20.0,-905,-587,375,-122,0,0
16,1613027,268.938,20.5,-0.136474,0.215486,9.84052,-0.0490037,0.0255671,0.10866,20.0,-905,-587,375,-122,0,0
17,1613044,269.5,20.4375,-0.136474,0.215486,9.83334,-0.00639178,0.0298283,0.0170448,20.0,-905,-587,375,-122,0,0
18,1613055,269.5,20.4375,-0.129292,0.222669,9.83334,-0.0703096,0.0276977,-0.0553954,20.0,-905,-587,375,-122,0,0
19,1613069,269.5,20.4375,-0.129292,0.222669,9.82615,0.0809626,-0.0767014,-0.127836,20.0,-905,-587,375,-122,0,0
20,1613082,269.5,20.4375,-0.136474,0.222669,9.82615,-0.0362201,-0.0298283,-0.0830932,20.0,-905,-587,375,-122,0,0
21,1613092,269.5,20.4375,-0.136474,0.222669,9.82615,-0.0362201,-0.0298283,-0.0830932,20.0,-922,-567,396,-124,0,0
22,1613101,269.25,20.5,-0.136474,0.215486,9.81897,-0.00426119,-0.0426119,-0.00852238,20.0,-922,-567,396,-124,0,0
23,1613112,269.25,20.5,-0.136474,0.215486,9.82615,-0.0255671,0.0,0.0724402,20.0,-922,-567,396,-124,0,0
24,1613127,269.25,20.5,-0.129292,0.215486,9.82615,-0.0724402,-0.0362201,-0.193884,20.0,-922,-567,396,-124,0,0
25,1613139,269.25,20.5,-0.129292,0.208303,9.83334,0.0468731,-0.0234365,0.0404813,20.0,-922,-567,396,-124,0,0
26,1613155,269.0,20.5,-0.136474,0.215486,9.84052,0.136358,0.0426119,-0.0383507,20.0,-922,-567,396,-124,0,0
27,1613165,269.0,20.5,-0.136474,0.215486,9.84052,-0.00213059,-0.0980073,-0.0660484,20.0,-922,-567,396,-124,0,0
28,1613178,269.0,20.5,-0.136474,0.208303,9.83334,0.0894849,0.0468731,0.129966,20.0,-922,-567,396,-124,0,0
29,1613192,269.0,20.5,-0.129292,0.215486,9.82615,-0.00426119,0.0532648,-0.0234365,20.0,-907,-553,396,-125,0,0
30,1613207,267.75,20.5,-0.129292,0.208303,9.82615,-0.010653,-0.0255671,0.0830932,20.0,-907,-553,396,-125,0,0
31,1613217,267.75,20.5,-0.129292,0.208303,9.81897,0.0660484,0.00852238,0.00426119,20.0,-907,-553,396,-125,0,0
32,1613230,267.75,20.5,-0.129292,0.208303,9.82615,-0.0830932,0.121444,-0.057526,20.0,-907,-553,396,-125,0,0
33,1613245,267.75,20.5,-0.129292,0.208303,9.82615,-0.0617872,0.0468731,0.0340895,20.0,-907,-553,396,-125,0,0
34,1613261,269.188,20.5,-0.129292,0.215486,9.83334,-0.121444,0.0660484,0.0191753,20.0,-907,-553,396,-125,0,0
35,1613271,269.188,20.5,-0.136474,0.208303,9.83334,-0.0255671,0.0745708,0.0127836,20.0,-907,-553,396,-125,0,0
36,1613286,269.188,20.5,-0.136474,0.208303,9.83334,-0.0532648,-0.057526,0.0980073,20.0,-907,-553,396,-125,0,0
37,1613293,269.188,20.5,-0.136474,0.208303,9.83334,-0.0532648,-0.057526,0.0980073,20.0,-905,-570,388,-124,0,0
38,1613300,269.188,20.5,-0.136474,0.208303,9.82615,0.0276977,-0.0170448,-0.0276977,20.0,-905,-570,388,-124,0,0
39,1613315,269.062,20.5,-0.129292,0.208303,9.83334,0.0532648,-0.068179,-0.0127836,20.0,-905,-570,388,-124,0,0
40,1613327,269.062,20.5,-0.129292,0.215486,9.83334,-0.0916155,0.00852238,0.104399,20.0,-905,-570,388,-124,0,0
41,1613343,269.062,20.5,-0.129292,0.222669,9.83334,0.0,-0.0447425,-0.0745708,20.0,-905,-570,388,-124,0,0
42,1613353,269.062,20.5,-0.129292,0.222669,9.84052,0.0213059,0.00426119,0.068179,20.0,-905,-570,388,-124,0,0
43,1613370,269.562,20.4375,-0.129292,0.215486,9.84052,0.0170448,0.00426119,-0.0191753,20.0,-905,-570,388,-124,0,0
44,1613380,269.562,20.4375,-0.129292,0.215486,9.84052,-0.0404813,-0.0319589,0.0532648,20.0,-905,-570,388,-124,0,0
45,1613394,269.562,20.4375,-0.122109,0.215486,9.83334,-0.057526,0.0,0.117183,20.0,-907,-577,370,-122,0,0
46,1613407,269.562,20.4375,-0.129292,0.208303,9.84052,0.0490037,0.0213059,0.0191753,20.0,-907,-577,370,-122,0,0
47,1613422,268.438,20.5,-0.129292,0.208303,9.83334,0.0703096,-0.0767014,-0.0958767,20.0,-907,-577,370,-122,0,0
48,1613433,268.438,20.5,-0.129292,0.208303,9.82615,0.0,0.00426119,-0.057526,20.0,-907,-577,370,-122,0,0
49,1613448,268.438,20.5,-0.129292,0.215486,9.82615,0.00639178,0.100138,0.172578,20.0,-907,-577,370,-122,0,0
50,1613462,268.438,20.5,-0.129292,0.229852,9.82615,0.0873544,-0.00426119,0.155533,20.0,-907,-577,370,-122,0,0
51,1613477,269.438,20.4375,-0.129292,0.229852,9.83334,0.0234365,0.0170448,0.00852238,20.0,-907,-577,370,-122,0,0
52,1613488,269.438,20.4375,-0.122109,0.222669,9.84052,-0.00852238,0.0447425,0.0404813,20.0,-907,-577,370,-122,0,0
53,1613495,269.438,20.4375,-0.122109,0.222669,9.84052,-0.00852238,0.0447425,0.0404813,20.0,-912,-592,358,-121,0,0
54,1613502,269.438,20.4375,-0.122109,0.215486,9.84052,0.0958767,0.00426119,0.0213059,20.0,-912,-592,358,-121,0,0
55,1613515,269.438,20.4375,-0.114926,0.215486,9.83334,0.00852238,0.00639178,0.010653,20.0,-912,-592,358,-121,0,0
56,1613528,268.312,20.5,-0.114926,0.215486,9.83334,0.00852238,0.00639178,0.010653,20.0,-912,-592,358,-121,0,0
57,1613535,268.312,20.5,-0.122109,0.215486,9.82615,-0.00639178,0.010653,-0.10653,20.0,-912,-592,358,-121,0,0
58,1613548,268.312,20.5,-0.136474,0.215486,9.82615,-0.00852238,0.0404813,0.00213059,20.0,-912,-592,358,-121,0,0
59,1613571,268.312,20.5,-0.143657,0.222669,9.83334,0.0149142,-0.138489,0.121444,20.0,-912,-592,358,-121,0,0
60,1613580,268.375,20.5,-0.143657,0.222669,9.83334,0.0149142,-0.138489,0.121444,20.0,-912,-592,358,-121,0,0
61,1613587,268.375,20.5,-0.136474,0.215486,9.83334,0.010653,-0.0191753,-0.0937461,20.0,-912,-592,358,-121,0,0
62,1613596,268.375,20.5,-0.136474,0.215486,9.83334,0.010653,-0.0191753,-0.0937461,20.0,-915,-561,403,-125,0,0
63,1613603,268.375,20.5,-0.136474,0.215486,9.83334,-0.0127836,0.0319589,-0.0447425,20.0,-915,-561,403,-125,0,0
64,1613616,268.375,20.5,-0.129292,0.215486,9.84052,0.0191753,0.0191753,-0.0447425,20.0,-915,-561,403,-125,0,0
65,1613632,268.188,20.5,-0.136474,0.222669,9.8477,-0.0213059,-0.0830932,0.0191753,20.0,-915,-561,403,-125,0,0
66,1613642,268.188,20.5,-0.136474,0.222669,9.8477,-0.0447425,-0.0149142,0.0340895,20.0,-915,-561,403,-125,0,0
67,1613655,268.188,20.5,-0.136474,0.229852,9.8477,0.0213059,0.0703096,0.14488,20.0,-915,-561,403,-125,0,0
68,1613670,268.188,20.5,-0.136474,0.237034,9.83334,0.00426119,-0.0937461,0.0937461,20.0,-915,-561,403,-125,0,0
69,1613686,269.25,20.5,-0.136474,0.229852,9.82615,-0.0340895,0.0852238,0.0873544,20.0,-915,-561,403,-125,0,0
70,1613697,269.25,20.5,-0.129292,0.222669,9.81897,0.0234365,0.0234365,-0.0383507,20.0,-907,-556,393,-125,0,0
71,1613709,269.25,20.5,-0.122109,0.222669,9.81897,0.0958767,0.0532648,0.057526,20.0,-907,-556,393,-125,0,0
72,1613723,269.25,20.5,-0.114926,0.222669,9.81897,-0.010653,-0.0170448,-0.0767014,20.0,-907,-556,393,-125,0,0
73,1613738,268.5,20.5,-0.114926,0.222669,9.81897,0.132097,0.0127836,0.0276977,20.0,-907,-556,393,-125,0,0
74,1613750,268.5,20.5,-0.114926,0.222669,9.81897,-0.0298283,-0.0127836,-0.0340895,20.0,-907,-556,393,-125,0,0
75,1613763,268.5,20.5,-0.114926,0.222669,9.82615,0.0340895,0.123574,0.0490037,20.0,-907,-556,393,-125,0,0
76,1613776,268.5,20.5,-0.122109,0.222669,9.81897,-0.0213059,-0.0127836,0.0596566,20.0,-907,-556,393,-125,0,0
77,1613792,269.125,20.5,-0.122109,0.222669,9.81897,-0.0426119,-0.0404813,0.0894849,20.0,-907,-556,393,-125,0,0
78,1613797,269.125,20.5,-0.122109,0.222669,9.81897,-0.0426119,-0.0404813,0.0894849,20.0,-888,-546,380,-124,0,0
79,1613806,269.125,20.5,-0.122109,0.222669,9.82615,-0.134227,-0.00426119,0.0234365,20.0,-888,-546,380,-124,0,0
80,1613820,269.125,20.5,-0.129292,0.222669,9.84052,-0.0149142,-0.0617872,0.0213059,20.0,-888,-546,380,-124,0,0
81,1613832,269.125,20.5,-0.129292,0.222669,9.8477,-0.0660484,0.057526,-0.0724402,20.0,-888,-546,380,-124,0,0
82,1613843,269.688,20.4375,-0.129292,0.222669,9.8477,-0.0660484,0.057526,-0.0724402,20.0,-888,-546,380,-124,0,0
83,1613853,269.688,20.4375,-0.122109,0.222669,9.84052,-0.0149142,0.0234365,0.10653,20.0,-888,-546,380,-124,0,0
84,1613864,269.688,20.4375,-0.122109,0.215486,9.82615,-0.0426119,0.0830932,0.110791,20.0,-888,-546,380,-124,0,0
85,1613878,269.688,20.4375,-0.122109,0.208303,9.82615,-0.0149142,0.00213059,0.117183,20.0,-888,-546,380,-124,0,0
86,1613892,269.688,20.4375,-0.129292,0.208303,9.81897,0.068179,-0.0426119,0.10866,20.0,-888,-546,380,-124,0,0
87,1613899,268.188,20.5625,-0.129292,0.208303,9.81897,0.068179,-0.0426119,0.10866,20.0,-883,-600,362,-121,0,0
88,1613906,268.188,20.5625,-0.136474,0.215486,9.82615,-0.0383507,-0.0426119,-0.0468731,20.0,-883,-600,362,-121,0,0
89,1613919,268.188,20.5625,-0.129292,0.215486,9.82615,-0.0170448,0.00852238,0.0447425,20.0,-883,-600,362,-121,0,0
90,1614247,269.562,20.4375,-0.143657,0.215486,9.83334,0.0490037,-0.010653,-0.0980073,20.0,-897,-561,401,-125,0,0
91,1614261,269.562,20.4375,-0.15084,0.215486,9.84052,0.0532648,0.129966,0.168317,20.0,-897,-561,401,-125,0,0
92,1614276,269.562,20.4375,-0.15084,0.215486,9.84052,0.0,0.00852238,-0.112921,20.0,-897,-561,401,-125,0,0
93,1614286,269.562,20.4375,-0.15084,0.208303,9.84052,-0.0596566,0.00852238,-0.0426119,20.0,-897,-561,401,-125,0,0
94,1614611,268.75,20.5,-0.129292,0.215486,9.84052,0.0447425,-0.0660484,-0.0660484,20.0,-891,-558,391,-125,0,0
95,1614618,268.75,20.5,-0.129292,0.215486,9.84052,-0.0745708,-0.0213059,0.0404813,20.0,-891,-558,391,-125,0,0
96,1614631,268.75,20.5,-0.129292,0.215486,9.83334,0.0468731,-0.0447425,-0.0852238,20.0,-891,-558,391,-125,0,0
97,1614644,268.75,20.5,-0.129292,0.215486,9.82615,-0.078832,0.00426119,0.00852238,20.0,-891,-558,391,-125,0,0
98,1614651,269.125,20.5,-0.129292,0.215486,9.82615,-0.078832,0.00426119,0.00852238,20.0,-891,-558,391,-125,0,0
99,1614659,269.125,20.5,-0.129292,0.215486,9.82615,0.0490037,-0.134227,-0.134227,20.0,-891,-558,391,-125,0,0
100,1614677,269.125,20.5,-0.129292,0.222669,9.82615,-0.0298283,0.0191753,0.0319589,20.0,-891,-558,391,-125,0,0
101,1614691,269.125,20.5,-0.129292,0.215486,9.83334,-0.0404813,0.057526,0.0,20.0,-891,-558,391,-125,0,0
102,1614703,268.812,20.5,-0.129292,0.215486,9.83334,-0.0404813,0.057526,0.0,20.0,-891,-558,391,-125,0,0
103,1614710,268.812,20.5,-0.136474,0.215486,9.83334,0.153403,0.00639178,-0.0127836,20.0,-891,-558,391,-125,0,0
104,1614715,268.812,20.5,-0.136474,0.215486,9.83334,0.153403,0.00639178,-0.0127836,20.0,-915,-553,388,-125,0,0
105,1614723,268.812,20.5,-0.136474,0.215486,9.82615,-0.0319589,0.0511343,0.0809626,20.0,-915,-553,388,-125,0,0
106,1614738,268.812,20.5,-0.136474,0.222669,9.82615,-0.0170448,0.102269,0.0553954,20.0,-915,-553,388,-125,0,0
107,1614750,268.812,20.5,-0.136474,0.222669,9.82615,0.117183,-0.0596566,0.0404813,20.0,-915,-553,388,-125,0,0
108,1614757,269.875,20.4375,-0.136474,0.222669,9.82615,0.117183,-0.0596566,0.0404813,20.0,-915,-553,388,-125,0,0
109,1614765,269.875,20.4375,-0.136474,0.222669,9.82615,0.0170448,0.0404813,0.0703096,20.0,-915,-553,388,-125,0,0
110,1614780,269.875,20.4375,-0.136474,0.222669,9.82615,-0.0191753,-0.0255671,-0.078832,20.0,-915,-553,388,-125,0,0
111,1614794,269.875,20.4375,-0.136474,0.208303,9.83334,0.010653,-0.0191753,0.0490037,20.0,-915,-553,388,-125,0,0
112,1614809,269.125,20.5,-0.136474,0.208303,9.83334,-0.0490037,-0.0255671,-0.0767014,20.0,-915,-553,388,-125,0,0
113,1614815,269.125,20.5,-0.136474,0.208303,9.83334,-0.0490037,-0.0255671,-0.0767014,20.0,-905,-561,391,-124,0,0
114,1614824,269.125,20.5,-0.136474,0.20112,9.83334,-0.0191753,0.0447425,0.0319589,20.0,-905,-561,391,-124,0,0
115,1614838,269.125,20.5,-0.129292,0.208303,9.83334,0.0724402,-0.00639178,-0.161925,20.0,-905,-561,391,-124,0,0
116,1614851,269.125,20.5,-0.122109,0.208303,9.83334,-0.010653,-0.00852238,-0.00639178,20.0,-905,-561,391,-124,0,0
117,1614861,268.625,20.5,-0.122109,0.208303,9.83334,-0.010653,-0.00852238,-0.00639178,20.0,-905,-561,391,-124,0,0
118,1614868,268.625,20.5,-0.122109,0.208303,9.83334,-0.00639178,0.121444,0.068179,20.0,-905,-561,391,-124,0,0
119,1614884,268.625,20.5,-0.122109,0.208303,9.84052,-0.0596566,-0.0511343,-0.057526,20.0,-905,-561,391,-124,0,0
120,1614894,268.625,20.5,-0.122109,0.208303,9.8477,0.010653,-0.0660484,-0.057526,20.0,-905,-561,391,-124,0,0
121,1614909,268.625,20.5,-0.122109,0.208303,9.8477,-0.0149142,0.010653,0.0767014,20.0,-905,-561,391,-124,0,0
122,1614916,268.0,20.5,-0.122109,0.208303,9.8477,-0.0149142,0.010653,0.0767014,20.0,-915,-570,341,-120,0,0
123,1614923,268.0,20.5,-0.129292,0.215486,9.84052,0.0340895,0.0703096,-0.00639178,20.0,-915,-570,341,-120,0,0
124,1614937,268.0,20.5,-0.129292,0.215486,9.83334,-0.10866,0.0213059,-0.00213059,20.0,-915,-570,341,-120,0,0
125,1614949,268.0,20.5,-0.129292,0.215486,9.81897,0.117183,-0.0809626,-0.0490037,20.0,-915,-570,341,-120,0,0
126,1614964,268.0,20.5,-0.129292,0.222669,9.82615,0.121444,0.00852238,0.10866,20.0,-915,-570,341,-120,0,0
127,1614970,268.438,20.5,-0.129292,0.222669,9.82615,0.121444,0.00852238,0.10866,20.0,-915,-570,341,-120,0,0
128,1614977,268.438,20.5,-0.129292,0.222669,9.82615,-0.0596566,-0.0170448,0.17897,20.0,-915,-570,341,-120,0,0
129,1614981,268.438,20.5,-0.129292,0.222669,9.82615,-0.0596566,-0.0170448,0.17897,20.0,-915,-570,341,-120,0,0
130,1614990,268.438,20.5,-0.129292,0.215486,9.83334,0.0213059,-0.0170448,-0.0298283,20.0,-915,-570,341,-120,0,0
131,1615003,268.438,20.5,-0.136474,0.215486,9.84052,0.0852238,-0.0447425,0.010653,20.0,-915,-570,341,-120,0,0
132,1615017,268.438,20.5,-0.136474,0.215486,9.83334,0.10653,0.057526,-0.138489,20.0,-902,-575,362,-122,0,0
133,1615024,268.625,20.5,-0.136474,0.215486,9.83334,0.10653,0.057526,-0.138489,20.0,-902,-575,362,-122,0,0
134,1615031,268.625,20.5,-0.136474,0.222669,9.83334,0.0468731,0.119313,0.112921,20.0,-902,-575,362,-122,0,0
135,1615044,268.625,20.5,-0.136474,0.222669,9.83334,-0.0916155,0.0532648,0.166186,20.0,-902,-575,362,-122,0,0
136,1615057,268.625,20.5,-0.129292,0.222669,9.83334,-0.0149142,-0.0191753,0.0532648,20.0,-902,-575,362,-122,0,0
137,1615072,268.625,20.5,-0.129292,0.222669,9.83334,0.0511343,0.102269,-0.0149142,20.0,-902,-575,362,-122,0,0
138,1615078,268.625,20.5,-0.129292,0.222669,9.83334,0.0511343,0.102269,-0.0149142,20.0,-902,-575,362,-122,0,0
139,1615085,268.625,20.5,-0.129292,0.222669,9.84052,-0.0170448,0.0873544,0.115052,20.0,-902,-575,362,-122,0,0
140,1615098,268.625,20.5,-0.129292,0.222669,9.84052,0.0170448,-0.0340895,0.0298283,20.0,-902,-575,362,-122,0,0
141,1615111,268.625,20.5,-0.129292,0.222669,9.83334,0.0234365,0.0149142,-0.0383507,20.0,-902,-575,362,-122,0,0
142,1615118,268.625,20.5,-0.129292,0.222669,9.83334,0.0234365,0.0149142,-0.0383507,20.0,-920,-572,398,-124,0,0
143,1615126,268.625,20.5,-0.129292,0.222669,9.82615,-0.0724402,0.0553954,-0.0127836,20.0,-920,-572,398,-124,0,0
144,1615133,269.25,20.5,-0.129292,0.222669,9.82615,-0.0724402,0.0553954,-0.0127836,20.0,-920,-572,398,-124,0,0
145,1615141,269.25,20.5,-0.129292,0.215486,9.82615,0.0213059,-0.0234365,0.078832,20.0,-920,-572,398,-124,0,0
146,1615156,269.25,20.5,-0.129292,0.215486,9.82615,0.00213059,-0.00426119,-0.0362201,20.0,-920,-572,398,-124,0,0
147,1615170,269.25,20.5,-0.129292,0.208303,9.83334,0.0340895,-0.078832,-0.102269,20.0,-920,-572,398,-124,0,0
148,1615185,268.312,20.5,-0.129292,0.208303,9.83334,-0.0362201,0.0255671,-0.149142,20.0,-920,-572,398,-124,0,0
149,1615195,268.312,20.5,-0.129292,0.208303,9.83334,0.0191753,-0.0404813,0.00852238,20.0,-920,-572,398,-124,0,0
150,1615208,268.312,20.5,-0.136474,0.193937,9.83334,0.0191753,-0.0234365,0.068179,20.0,-920,-572,398,-124,0,0
151,1615219,268.312,20.5,-0.136474,0.193937,9.83334,0.0191753,-0.0234365,0.068179,20.0,-905,-565,386,-124,0,0
152,1615226,268.312,20.5,-0.136474,0.20112,9.83334,0.0553954,-0.068179,-0.0553954,20.0,-905,-565,386,-124,0,0
153,1615236,267.75,20.5625,-0.136474,0.20112,9.83334,0.0553954,-0.068179,-0.0553954,20.0,-905,-565,386,-124,0,0
154,1615243,267.75,20.5625,-0.143657,0.20112,9.84052,0.0298283,0.0276977,0.0830932,20.0,-905,-565,386,-124,0,0
155,1615258,267.75,20.5625,-0.136474,0.208303,9.82615,-0.010653,-0.0276977,-0.057526,20.0,-905,-565,386,-124,0,0
156,1615272,267.75,20.5625,-0.129292,0.208303,9.81897,-0.00426119,-0.078832,-0.0276977,20.0,-905,-565,386,-124,0,0
157,1615284,267.75,20.5625,-0.122109,0.208303,9.81897,-0.00852238,0.0404813,0.0468731,20.0,-905,-565,386,-124,0,0
158,1615291,267.875,20.5625,-0.122109,0.208303,9.81897,-0.00852238,0.0404813,0.0468731,20.0,-905,-565,386,-124,0,0
159,1615298,267.875,20.5625,-0.122109,0.208303,9.82615,-0.0639178,0.0809626,0.0234365,20.0,-905,-565,386,-124,0,0
160,1615311,267.875,20.5625,-0.129292,0.208303,9.82615,0.0383507,-0.0490037,0.00426119,20.0,-905,-565,386,-124,0,0
161,1615320,267.875,20.5625,-0.129292,0.208303,9.82615,0.0383507,-0.0490037,0.00426119,20.0,-900,-548,401,-126,0,0
162,1615327,267.875,20.5625,-0.129292,0.208303,9.82615,-0.068179,0.0553954,0.0745708,20.0,-900,-548,401,-126,0,0
163,1615342,268.188,20.5,-0.129292,0.208303,9.82615,0.0468731,0.0191753,-0.115052,20.0,-900,-548,401,-126,0,0
164,1615353,268.188,20.5,-0.129292,0.215486,9.82615,0.0,0.00852238,-0.00213059,20.0,-900,-548,401,-126,0,0
165,1615366,268.188,20.5,-0.129292,0.222669,9.83334,-0.0149142,0.0,-0.0276977,20.0,-900,-548,401,-126,0,0
166,1615380,268.188,20.5,-0.129292,0.222669,9.84052,-0.00639178,-0.0617872,0.0,20.0,-900,-548,401,-126,0,0
167,1615397,268.812,20.5,-0.129292,0.222669,9.84052,-0.0958767,0.0255671,0.0894849,20.0,-900,-548,401,-126,0,0
168,1615405,268.812,20.5,-0.136474,0.215486,9.84052,0.068179,-0.0639178,0.078832,20.0,-900,-548,401,-126,0,0
169,1615418,268.812,20.5,-0.129292,0.215486,9.84052,0.0191753,0.00213059,-0.0213059,20.0,-900,-548,401,-126,0,0
170,1615423,268.812,20.5,-0.129292,0.215486,9.84052,0.0191753,0.00213059,-0.0213059,20.0,-915,-561,370,-123,0,0
171,1615431,268.812,20.5,-0.129292,0.215486,9.83334,0.0894849,-0.10653,-0.0745708,20.0,-915,-561,370,-123,0,0
172,1615448,268.562,20.5,-0.129292,0.215486,9.82615,-0.0447425,0.0362201,0.0490037,20.0,-915,-561,370,-123,0,0
173,1615459,268.562,20.5,-0.129292,0.222669,9.82615,-0.0362201,-0.0980073,0.10866,20.0,-915,-561,370,-123,0,0
174,1615473,268.562,20.5,-0.129292,0.222669,9.82615,-0.0276977,0.0,-0.0894849,20.0,-915,-561,370,-123,0,0
175,1615488,268.562,20.5,-0.122109,0.222669,9.82615,-0.10866,0.134227,-0.00852238,20.0,-915,-561,370,-123,0,0
176,1615503,268.5,20.5,-0.122109,0.229852,9.82615,0.0532648,-0.0490037,0.00426119,20.0,-915,-561,370,-123,0,0
177,1615513,268.5,20.5,-0.122109,0.237034,9.82615,-0.0383507,0.0340895,-0.100138,20.0,-915,-561,370,-123,0,0
178,1615524,268.5,20.5,-0.122109,0.237034,9.82615,-0.0383507,0.0340895,-0.100138,20.0,-922,-602,348,-120,0,0
179,1615531,268.5,20.5,-0.129292,0.229852,9.82615,-0.0340895,0.0596566,-0.0276977,20.0,-922,-602,348,-120,0,0
180,1615545,268.5,20.5,-0.129292,0.222669,9.82615,0.0809626,-0.0532648,-0.00852238,20.0,-922,-602,348,-120,0,0
181,1615554,268.25,20.5,-0.129292,0.222669,9.82615,0.0809626,-0.0532648,-0.00852238,20.0,-922,-602,348,-120,0,0
182,1615561,268.25,20.5,-0.136474,0.208303,9.82615,-0.0511343,0.102269,0.121444,20.0,-922,-602,348,-120,0,0
183,1615574,268.25,20.5,-0.129292,0.208303,9.82615,0.0362201,0.0127836,0.0170448,20.0,-922,-602,348,-120,0,0
184,1615587,268.25,20.5,-0.129292,0.20112,9.83334,-0.00639178,-0.140619,-0.00852238,20.0,-922,-602,348,-120,0,0
185,1615602,268.25,20.5,-0.129292,0.208303,9.84052,-0.0383507,0.140619,0.117183,20.0,-922,-602,348,-120,0,0
186,1615608,268.625,20.5,-0.129292,0.208303,9.84052,-0.0383507,0.140619,0.117183,20.0,-922,-602,348,-120,0,0
187,1615615,268.625,20.5,-0.129292,0.208303,9.84052,0.0852238,-0.0234365,0.0276977,20.0,-922,-602,348,-120,0,0
188,1615625,268.625,20.5,-0.129292,0.208303,9.84052,0.0852238,-0.0234365,0.0276977,20.0,-902,-561,391,-124,0,0
189,1615632,268.625,20.5,-0.129292,0.222669,9.83334,-0.0894849,0.0617872,0.068179,20.0,-902,-561,391,-124,0,0
190,1615646,268.625,20.5,-0.129292,0.222669,9.82615,0.100138,0.0383507,-0.183231,20.0,-902,-561,391,-124,0,0
191,1615661,268.75,20.5,-0.136474,0.222669,9.82615,0.0276977,0.0149142,-0.00852238,20.0,-902,-561,391,-124,0,0
192,1615671,268.75,20.5,-0.136474,0.222669,9.82615,-0.0127836,0.0170448,0.068179,20.0,-902,-561,391,-124,0,0
193,1615686,268.75,20.5,-0.136474,0.222669,9.82615,-0.0255671,0.0511343,0.119313,20.0,-902,-561,391,-124,0,0
194,1615700,268.75,20.5,-0.143657,0.222669,9.83334,-0.0553954,0.057526,-0.0767014,20.0,-902,-561,391,-124,0,0
195,1615715,268.625,20.5,-0.143657,0.222669,9.82615,-0.057526,0.0340895,-0.140619,20.0,-902,-561,391,-124,0,0
196,1615727,268.625,20.5,-0.136474,0.222669,9.82615,0.0234365,-0.0170448,-0.0127836,20.0,-912,-556,388,-124,0,0
197,1615739,268.625,20.5,-0.129292,0.222669,9.82615,0.0234365,-0.147011,0.119313,20.0,-912,-556,388,-124,0,0
198,1615754,268.625,20.5,-0.122109,0.215486,9.82615,0.0170448,-0.0276977,0.0127836,20.0,-912,-556,388,-124,0,0
199,1615769,268.812,20.5,-0.122109,0.215486,9.82615,0.208798,0.0,-0.102269,20.0,-912,-556,388,-124,0,0
200,1615793,268.812,20.5,-0.122109,0.222669,9.83334,-0.0745708,-0.00213059,-0.0511343,20.0,-912,-556,388,-124,0,0
201,1615806,268.812,20.5,-0.122109,0.215486,9.84052,0.0830932,0.0170448,-0.0617872,20.0,-912,-556,388,-124,0,0
202,1615821,268.062,20.5,-0.122109,0.208303,9.84052,0.0340895,-0.00639178,0.200276,20.0,-912,-556,388,-124,0,0
203,1615827,268.062,20.5,-0.122109,0.208303,9.84052,0.0340895,-0.00639178,0.200276,20.0,-917,-556,391,-125,0,0
