2.81,0.442618756
2.82,0.441484973
2.83,0.440356054
2.84,0.439231878
2.85,0.438112501
2.86,0.436997791
2.87,0.435887763
2.88,0.434782354
2.89,0.433681524
2.9,0.43258523
2.91,0.431493438
2.92,0.430406065
2.93,0.4293231
2.94,0.42824448
2.95,0.427170153
2.96,0.426100096
2.97,0.425034247
2.98,0.423972586
2.99,0.422915037
3,0.421861582
3.01,0.420841026
3.02,0.419858037
3.03,0.418879077
3.04,0.417904112
3.05,0.416933145
3.06,0.415966129
3.07,0.41500308
3.08,0.414043961
3.09,0.413088747
3.1,0.412137431
3.11,0.411189999
3.12,0.410246434
3.13,0.409306701
3.14,0.408370805
3.15,0.407438718
3.16,0.406510407
3.17,0.405585877
3.18,0.404665111
3.19,0.403748073
3.2,0.40283476
3.21,0.401925185
3.22,0.401019255
3.23,0.400117022
3.24,0.399218431
3.25,0.398323479
3.26,0.39743216
3.27,0.396544438
3.28,0.395660309
3.29,0.394779748
3.3,0.393902759
3.31,0.39302929
3.32,0.392159342
3.33,0.391292913
3.34,0.390429977
3.35,0.389570509
3.36,0.388714495
3.37,0.38786194
3.38,0.387012799
3.39,0.38616705
3.4,0.385324724
3.41,0.384485767
3.42,0.383650177
3.43,0.382817928
3.44,0.381989024
3.45,0.381163413
3.46,0.380341109
3.47,0.379522097
3.48,0.378706347
3.49,0.377893858
3.5,0.377084588
3.51,0.376278563
3.52,0.375475729
3.53,0.374676101
3.54,0.373879634
3.55,0.373086335
3.56,0.372296179
3.57,0.371509145
3.58,0.370725242
3.59,0.369944419
3.6,0.369166703
3.61,0.368392038
3.62,0.36762043
3.63,0.366851875
3.64,0.366086323
3.65,0.365323791
3.66,0.364564241
3.67,0.363807687
3.68,0.363054095
3.69,0.362303431
3.7,0.361555731
3.71,0.360810921
3.72,0.360069047
3.73,0.359330027
3.74,0.358593902
3.75,0.35786064
3.76,0.357130208
3.77,0.35640262
3.78,0.355677845
3.79,0.354955866
3.8,0.354236681
3.81,0.353520275
3.82,0.352806598
3.83,0.352095678
3.84,0.351387486
3.85,0.350682007
3.86,0.349979237
3.87,0.349279143
3.88,0.348581721
3.89,0.347886945
3.9,0.347194808
3.91,0.346505306
3.92,0.34581842
3.93,0.345134126
3.94,0.344452421
3.95,0.343773279
3.96,0.343096697
3.97,0.342422653
3.98,0.34175113
3.99,0.341082121
4,0.340415612
4.01,0.339751585
4.02,0.339090025
4.03,0.338430918
4.04,0.337774251
4.05,0.33712002
4.06,0.336468191
4.07,0.335818761
4.08,0.335171709
4.09,0.334527044
4.1,0.333884715
4.11,0.333244741
4.12,0.332607085
4.13,0.331971746
4.14,0.331338708
4.15,0.330707959
4.16,0.330079475
4.17,0.329453246
4.18,0.32882926
4.19,0.328207498
4.2,0.327587965
4.21,0.326970629
4.22,0.326355475
4.23,0.3257425
4.24,0.32513169
4.25,0.324523012
4.26,0.323916467
4.27,0.323312031
4.28,0.322709716
4.29,0.322109488
4.3,0.321511343
4.31,0.320915239
4.32,0.32032121
4.33,0.319729195
4.34,0.319139193
4.35,0.318551222
4.36,0.317965223
4.37,0.317381223
4.38,0.316799177
4.39,0.316219092
4.4,0.315640945
4.41,0.315064723
4.42,0.314490397
4.43,0.313917987
4.44,0.313347451
4.45,0.312778781
4.46,0.312211977
4.47,0.311647006
4.48,0.311083875
4.49,0.31052255
4.5,0.309963038
4.51,0.309405291
4.52,0.308849344
4.53,0.308295149
4.54,0.307742704
4.55,0.307191994
4.56,0.306643006
4.57,0.306095717
4.58,0.305550123
4.59,0.305006207
4.6,0.304463974
4.61,0.303923386
4.62,0.30338443
4.63,0.302847101
4.64,0.302311399
4.65,0.301777287
4.66,0.301244764
4.67,0.300713812
4.68,0.30018442
4.69,0.299656568
4.7,0.299130265
